id,started_at,ended_at,break_type,store_id,employee_id,created_at,updated_at,add_to_queue
3651,2022-03-11 13:08:16 +0100,2022-03-11 13:17:12 +0100,short,4,21,2022-03-11 13:08:16 +0100,2022-03-11 13:17:12 +0100,false
3652,2022-03-11 13:15:40 +0100,2022-03-11 13:32:17 +0100,long,5,16,2022-03-11 13:15:42 +0100,2022-03-11 13:32:19 +0100,false
3653,2022-03-11 13:56:41 +0100,2022-03-11 14:05:50 +0100,short,4,21,2022-03-11 13:56:41 +0100,2022-03-11 14:05:52 +0100,false
3654,2022-03-11 14:01:08 +0100,2022-03-11 14:11:06 +0100,short,3,22,2022-03-11 14:01:08 +0100,2022-03-11 14:11:06 +0100,false
3655,2022-03-11 14:21:06 +0100,2022-03-11 14:31:00 +0100,short,5,18,2022-03-11 14:21:08 +0100,2022-03-11 14:31:02 +0100,false
3656,2022-03-11 15:09:22 +0100,2022-03-11 15:15:13 +0100,short,3,9,2022-03-11 15:09:22 +0100,2022-03-11 15:15:13 +0100,false
3657,2022-03-11 15:20:15 +0100,2022-03-11 15:40:55 +0100,long,4,21,2022-03-11 15:20:17 +0100,2022-03-11 15:40:57 +0100,false
3658,2022-03-11 15:30:02 +0100,2022-03-11 15:38:10 +0100,long,2,8,2022-03-11 15:30:03 +0100,2022-03-11 15:38:10 +0100,false
3659,2022-03-11 15:52:27 +0100,2022-03-11 16:07:43 +0100,short,5,18,2022-03-11 15:52:27 +0100,2022-03-11 16:07:44 +0100,false
3660,2022-03-11 16:29:26 +0100,2022-03-11 16:37:37 +0100,short,4,21,2022-03-11 16:29:28 +0100,2022-03-11 16:37:40 +0100,false
3661,2022-03-11 17:20:26 +0100,2022-03-11 17:48:34 +0100,long,3,9,2022-03-11 17:20:27 +0100,2022-03-11 17:48:34 +0100,false
3662,2022-03-11 17:56:09 +0100,2022-03-11 17:58:14 +0100,short,2,8,2022-03-11 17:56:13 +0100,2022-03-11 17:58:18 +0100,false
3663,2022-03-11 18:51:10 +0100,2022-03-11 18:56:16 +0100,short,3,9,2022-03-11 18:51:10 +0100,2022-03-11 18:56:16 +0100,false
3664,2022-03-11 19:19:38 +0100,2022-03-11 20:00:16 +0100,short,4,23,2022-03-11 19:19:40 +0100,2022-03-11 20:00:18 +0100,false
3665,2022-03-11 19:36:38 +0100,2022-03-11 19:41:42 +0100,short,5,18,2022-03-11 19:36:38 +0100,2022-03-11 19:41:42 +0100,false
3666,2022-03-12 09:04:19 +0100,2022-03-12 09:04:26 +0100,short,5,18,2022-03-12 09:04:19 +0100,2022-03-12 09:04:27 +0100,false
3667,2022-03-12 10:19:32 +0100,2022-03-12 10:20:21 +0100,short,5,18,2022-03-12 10:19:34 +0100,2022-03-12 10:20:23 +0100,false
3668,2022-03-12 10:37:14 +0100,2022-03-12 10:46:45 +0100,short,4,21,2022-03-12 10:37:16 +0100,2022-03-12 10:46:47 +0100,false
3669,2022-03-12 11:24:19 +0100,2022-03-12 11:24:51 +0100,short,5,16,2022-03-12 11:24:21 +0100,2022-03-12 11:24:53 +0100,false
3670,2022-03-12 11:43:07 +0100,2022-03-12 11:43:10 +0100,short,4,21,2022-03-12 11:43:10 +0100,2022-03-12 11:43:12 +0100,false
3671,2022-03-12 11:43:12 +0100,2022-03-12 11:55:31 +0100,long,4,21,2022-03-12 11:43:14 +0100,2022-03-12 11:55:33 +0100,false
3672,2022-03-12 11:47:51 +0100,2022-03-12 11:48:03 +0100,short,3,9,2022-03-12 11:47:51 +0100,2022-03-12 11:48:03 +0100,false
3673,2022-03-12 11:49:38 +0100,2022-03-12 11:49:44 +0100,short,2,3,2022-03-12 11:49:38 +0100,2022-03-12 11:49:44 +0100,false
3674,2022-03-12 12:08:37 +0100,2022-03-12 12:08:45 +0100,short,2,3,2022-03-12 12:08:38 +0100,2022-03-12 12:08:45 +0100,false
3675,2022-03-12 12:08:46 +0100,2022-03-12 12:23:57 +0100,long,2,3,2022-03-12 12:08:47 +0100,2022-03-12 12:23:58 +0100,false
3676,2022-03-12 12:23:57 +0100,2022-03-12 12:29:07 +0100,short,5,18,2022-03-12 12:23:57 +0100,2022-03-12 12:29:07 +0100,false
3677,2022-03-12 12:51:22 +0100,2022-03-12 13:00:44 +0100,short,4,21,2022-03-12 12:51:22 +0100,2022-03-12 13:00:44 +0100,false
3678,2022-03-12 13:26:55 +0100,2022-03-12 13:27:02 +0100,short,3,12,2022-03-12 13:26:55 +0100,2022-03-12 13:27:02 +0100,false
3679,2022-03-12 14:06:37 +0100,2022-03-12 14:16:17 +0100,short,4,21,2022-03-12 14:06:37 +0100,2022-03-12 14:16:17 +0100,false
3680,2022-03-12 15:06:19 +0100,2022-03-12 15:06:54 +0100,short,4,8,2022-03-12 15:06:20 +0100,2022-03-12 15:06:55 +0100,false
3681,2022-03-12 15:22:38 +0100,2022-03-12 15:27:32 +0100,long,3,9,2022-03-12 15:22:38 +0100,2022-03-12 15:27:33 +0100,false
3682,2022-03-12 15:32:00 +0100,2022-03-12 15:36:22 +0100,short,5,18,2022-03-12 15:32:02 +0100,2022-03-12 15:36:24 +0100,false
3683,2022-03-12 16:20:19 +0100,2022-03-12 16:43:34 +0100,short,4,8,2022-03-12 16:20:19 +0100,2022-03-12 16:43:35 +0100,false
3684,2022-03-12 16:39:35 +0100,2022-03-12 16:41:51 +0100,short,5,16,2022-03-12 16:39:37 +0100,2022-03-12 16:41:51 +0100,false
3685,2022-03-14 10:22:44 +0100,2022-03-14 10:31:28 +0100,short,4,20,2022-03-14 10:22:44 +0100,2022-03-14 10:31:28 +0100,false
3686,2022-03-14 10:24:16 +0100,2022-03-14 10:35:16 +0100,short,5,18,2022-03-14 10:24:16 +0100,2022-03-14 10:35:16 +0100,false
3687,2022-03-14 11:41:26 +0100,2022-03-14 11:48:54 +0100,short,4,20,2022-03-14 11:41:28 +0100,2022-03-14 11:48:56 +0100,false
3688,2022-03-14 11:50:49 +0100,2022-03-14 11:58:49 +0100,short,3,22,2022-03-14 11:50:49 +0100,2022-03-14 11:58:49 +0100,false
3689,2022-03-14 12:06:08 +0100,2022-03-14 12:06:23 +0100,short,3,22,2022-03-14 12:06:08 +0100,2022-03-14 12:06:23 +0100,false
3690,2022-03-14 13:05:47 +0100,2022-03-14 13:07:54 +0100,short,3,22,2022-03-14 13:05:47 +0100,2022-03-14 13:07:54 +0100,false
3691,2022-03-14 14:14:52 +0100,2022-03-14 14:16:17 +0100,short,5,18,2022-03-14 14:14:54 +0100,2022-03-14 14:16:19 +0100,false
3692,2022-03-14 14:44:24 +0100,2022-03-14 14:58:12 +0100,long,4,20,2022-03-14 14:44:26 +0100,2022-03-14 14:58:12 +0100,false
3693,2022-03-14 14:49:12 +0100,2022-03-14 14:52:24 +0100,short,5,18,2022-03-14 14:49:15 +0100,2022-03-14 14:52:27 +0100,false
3694,2022-03-14 15:05:00 +0100,2022-03-14 15:29:57 +0100,long,3,12,2022-03-14 15:05:00 +0100,2022-03-14 15:29:58 +0100,false
3695,2022-03-14 15:28:53 +0100,2022-03-14 15:34:09 +0100,short,5,18,2022-03-14 15:28:56 +0100,2022-03-14 15:34:11 +0100,false
3696,2022-03-14 15:39:26 +0100,2022-03-14 15:47:57 +0100,short,3,12,2022-03-14 15:39:26 +0100,2022-03-14 15:47:57 +0100,false
3697,2022-03-14 16:31:49 +0100,2022-03-14 16:31:56 +0100,short,2,24,2022-03-14 16:31:49 +0100,2022-03-14 16:31:59 +0100,false
3698,2022-03-14 16:39:21 +0100,2022-03-14 16:39:29 +0100,short,2,24,2022-03-14 16:39:21 +0100,2022-03-14 16:39:29 +0100,false
3699,2022-03-14 17:36:25 +0100,2022-03-14 17:38:01 +0100,short,2,8,2022-03-14 17:36:25 +0100,2022-03-14 17:38:01 +0100,false
3700,2022-03-14 18:04:00 +0100,2022-03-14 18:04:00 +0100,short,2,24,2022-03-14 18:04:00 +0100,2022-03-14 18:04:00 +0100,false
3701,2022-03-14 18:04:07 +0100,2022-03-14 18:07:17 +0100,short,2,24,2022-03-14 18:04:07 +0100,2022-03-14 18:07:17 +0100,false
3702,2022-03-14 19:41:23 +0100,2022-03-14 19:44:40 +0100,short,5,18,2022-03-14 19:41:25 +0100,2022-03-14 19:44:42 +0100,false
3703,2022-03-15 09:58:20 +0100,2022-03-15 10:07:28 +0100,short,4,21,2022-03-15 09:58:20 +0100,2022-03-15 10:07:28 +0100,false
3704,2022-03-15 10:58:50 +0100,2022-03-15 11:16:18 +0100,long,4,21,2022-03-15 10:58:50 +0100,2022-03-15 11:16:18 +0100,false
3705,2022-03-15 11:46:58 +0100,2022-03-15 11:49:50 +0100,short,2,24,2022-03-15 11:46:58 +0100,2022-03-15 11:49:52 +0100,false
3706,2022-03-15 12:17:51 +0100,2022-03-15 12:22:58 +0100,short,5,16,2022-03-15 12:17:51 +0100,2022-03-15 12:22:59 +0100,false
3707,2022-03-15 12:19:19 +0100,2022-03-15 12:24:33 +0100,short,2,24,2022-03-15 12:19:21 +0100,2022-03-15 12:24:33 +0100,false
3708,2022-03-15 12:24:35 +0100,2022-03-15 12:32:09 +0100,short,3,12,2022-03-15 12:24:35 +0100,2022-03-15 12:32:10 +0100,false
3709,2022-03-15 12:44:29 +0100,2022-03-15 12:51:55 +0100,short,4,21,2022-03-15 12:44:29 +0100,2022-03-15 12:51:55 +0100,false
3710,2022-03-15 12:57:30 +0100,2022-03-15 13:14:40 +0100,long,5,18,2022-03-15 12:57:32 +0100,2022-03-15 13:14:43 +0100,false
3711,2022-03-15 13:25:26 +0100,2022-03-15 13:32:15 +0100,long,5,16,2022-03-15 13:25:29 +0100,2022-03-15 13:32:17 +0100,false
3712,2022-03-15 13:32:16 +0100,2022-03-15 13:40:16 +0100,short,4,21,2022-03-15 13:32:16 +0100,2022-03-15 13:40:16 +0100,false
3713,2022-03-15 13:35:26 +0100,2022-03-15 13:36:18 +0100,short,5,18,2022-03-15 13:35:26 +0100,2022-03-15 13:36:18 +0100,false
3714,2022-03-15 15:03:14 +0100,2022-03-15 15:06:55 +0100,short,5,18,2022-03-15 15:03:14 +0100,2022-03-15 15:06:55 +0100,false
3715,2022-03-15 15:40:23 +0100,2022-03-15 15:47:26 +0100,short,4,20,2022-03-15 15:40:25 +0100,2022-03-15 15:47:26 +0100,false
3716,2022-03-15 15:43:16 +0100,2022-03-15 15:45:32 +0100,short,2,24,2022-03-15 15:43:16 +0100,2022-03-15 15:45:34 +0100,false
3717,2022-03-15 16:42:29 +0100,2022-03-15 16:50:50 +0100,short,2,24,2022-03-15 16:42:29 +0100,2022-03-15 16:50:50 +0100,false
3718,2022-03-15 17:21:42 +0100,2022-03-15 17:36:34 +0100,long,4,20,2022-03-15 17:21:42 +0100,2022-03-15 17:36:34 +0100,false
3719,2022-03-15 19:17:14 +0100,2022-03-15 19:24:58 +0100,short,4,20,2022-03-15 19:17:14 +0100,2022-03-15 19:24:58 +0100,false
3720,2022-03-16 10:01:32 +0100,2022-03-16 10:11:03 +0100,short,4,21,2022-03-16 10:01:32 +0100,2022-03-16 10:11:03 +0100,false
3721,2022-03-16 11:02:08 +0100,2022-03-16 11:29:00 +0100,short,2,24,2022-03-16 11:02:08 +0100,2022-03-16 11:29:00 +0100,false
3722,2022-03-16 11:03:18 +0100,2022-03-16 11:20:43 +0100,long,4,21,2022-03-16 11:03:18 +0100,2022-03-16 11:20:44 +0100,false
3723,2022-03-16 11:29:05 +0100,2022-03-16 11:37:48 +0100,short,2,24,2022-03-16 11:29:05 +0100,2022-03-16 11:37:48 +0100,false
3724,2022-03-16 12:07:18 +0100,2022-03-16 12:16:27 +0100,short,4,21,2022-03-16 12:07:18 +0100,2022-03-16 12:16:27 +0100,false
3725,2022-03-16 12:35:46 +0100,2022-03-16 13:20:03 +0100,long,3,12,2022-03-16 12:35:46 +0100,2022-03-16 13:20:03 +0100,false
3726,2022-03-16 12:35:51 +0100,2022-03-16 13:20:21 +0100,long,3,9,2022-03-16 12:35:51 +0100,2022-03-16 13:20:21 +0100,false
3727,2022-03-16 12:43:41 +0100,2022-03-16 12:46:51 +0100,short,2,24,2022-03-16 12:43:42 +0100,2022-03-16 12:46:51 +0100,false
3728,2022-03-16 13:14:32 +0100,2022-03-16 13:21:10 +0100,short,4,21,2022-03-16 13:14:32 +0100,2022-03-16 13:21:10 +0100,false
3729,2022-03-16 13:20:19 +0100,2022-03-16 13:48:20 +0100,long,3,12,2022-03-16 13:20:19 +0100,2022-03-16 13:48:20 +0100,false
3730,2022-03-16 14:06:07 +0100,2022-03-16 14:20:00 +0100,long,4,21,2022-03-16 14:06:07 +0100,2022-03-16 14:20:00 +0100,false
3731,2022-03-16 14:11:40 +0100,2022-03-16 14:11:51 +0100,short,3,12,2022-03-16 14:11:40 +0100,2022-03-16 14:11:51 +0100,false
3732,2022-03-16 14:20:45 +0100,2022-03-16 14:26:53 +0100,short,3,12,2022-03-16 14:20:45 +0100,2022-03-16 14:26:53 +0100,false
3733,2022-03-16 15:18:53 +0100,2022-03-16 15:26:26 +0100,short,2,24,2022-03-16 15:18:53 +0100,2022-03-16 15:26:27 +0100,false
3734,2022-03-16 15:21:06 +0100,2022-03-16 15:26:48 +0100,short,4,21,2022-03-16 15:21:07 +0100,2022-03-16 15:26:48 +0100,false
3735,2022-03-16 15:58:58 +0100,2022-03-16 16:01:28 +0100,short,5,16,2022-03-16 15:58:59 +0100,2022-03-16 16:01:28 +0100,false
3736,2022-03-16 18:09:32 +0100,2022-03-16 18:38:13 +0100,short,2,24,2022-03-16 18:09:32 +0100,2022-03-16 18:38:13 +0100,false
3737,2022-03-16 18:17:31 +0100,2022-03-16 18:22:58 +0100,short,4,23,2022-03-16 18:17:31 +0100,2022-03-16 18:22:59 +0100,false
3738,2022-03-17 09:56:21 +0100,2022-03-17 10:01:24 +0100,short,5,18,2022-03-17 09:56:21 +0100,2022-03-17 10:01:24 +0100,false
3739,2022-03-17 10:24:30 +0100,2022-03-17 10:29:50 +0100,short,2,24,2022-03-17 10:24:30 +0100,2022-03-17 10:29:52 +0100,false
3740,2022-03-17 10:25:08 +0100,2022-03-17 10:33:47 +0100,short,4,21,2022-03-17 10:25:10 +0100,2022-03-17 10:33:49 +0100,false
3741,2022-03-17 10:52:03 +0100,2022-03-17 10:56:37 +0100,short,2,24,2022-03-17 10:52:05 +0100,2022-03-17 10:56:39 +0100,false
3742,2022-03-17 11:21:33 +0100,2022-03-17 11:27:03 +0100,short,4,21,2022-03-17 11:21:35 +0100,2022-03-17 11:27:06 +0100,false
3743,2022-03-17 11:41:00 +0100,2022-03-17 11:58:08 +0100,short,2,24,2022-03-17 11:41:00 +0100,2022-03-17 11:58:09 +0100,false
3744,2022-03-17 12:08:23 +0100,2022-03-17 12:12:06 +0100,short,5,16,2022-03-17 12:08:23 +0100,2022-03-17 12:12:06 +0100,false
3745,2022-03-17 12:12:16 +0100,2022-03-17 12:12:37 +0100,short,5,16,2022-03-17 12:12:16 +0100,2022-03-17 12:12:37 +0100,false
3746,2022-03-17 12:32:41 +0100,2022-03-17 12:45:18 +0100,long,4,21,2022-03-17 12:32:41 +0100,2022-03-17 12:45:20 +0100,false
3747,2022-03-17 13:32:51 +0100,2022-03-17 13:35:18 +0100,short,5,16,2022-03-17 13:32:51 +0100,2022-03-17 13:35:18 +0100,false
3748,2022-03-17 14:06:23 +0100,2022-03-17 14:13:43 +0100,short,2,24,2022-03-17 14:06:25 +0100,2022-03-17 14:13:43 +0100,false
3749,2022-03-17 14:40:20 +0100,2022-03-17 14:47:29 +0100,short,3,9,2022-03-17 14:40:21 +0100,2022-03-17 14:47:30 +0100,false
3750,2022-03-17 15:17:43 +0100,2022-03-17 15:43:14 +0100,long,3,9,2022-03-17 15:17:43 +0100,2022-03-17 15:43:14 +0100,false
3751,2022-03-17 15:37:37 +0100,2022-03-17 15:45:36 +0100,long,4,20,2022-03-17 15:37:38 +0100,2022-03-17 15:45:36 +0100,false
3752,2022-03-17 17:20:46 +0100,2022-03-17 17:29:01 +0100,short,4,20,2022-03-17 17:20:46 +0100,2022-03-17 17:29:02 +0100,false
3753,2022-03-17 18:15:59 +0100,2022-03-17 18:18:44 +0100,short,3,9,2022-03-17 18:16:00 +0100,2022-03-17 18:18:44 +0100,false
3754,2022-03-17 19:04:16 +0100,2022-03-17 19:11:54 +0100,short,4,20,2022-03-17 19:04:17 +0100,2022-03-17 19:11:54 +0100,false
3755,2022-03-18 10:02:25 +0100,2022-03-18 10:08:57 +0100,short,4,21,2022-03-18 10:02:25 +0100,2022-03-18 10:08:57 +0100,false
3756,2022-03-18 10:14:38 +0100,2022-03-18 10:24:39 +0100,short,3,9,2022-03-18 10:14:38 +0100,2022-03-18 10:24:39 +0100,false
3757,2022-03-18 11:09:30 +0100,2022-03-18 11:29:49 +0100,long,4,21,2022-03-18 11:09:30 +0100,2022-03-18 11:29:49 +0100,false
3758,2022-03-18 12:09:35 +0100,2022-03-18 12:12:58 +0100,short,2,20,2022-03-18 12:09:35 +0100,2022-03-18 12:12:59 +0100,false
3759,2022-03-18 12:13:09 +0100,2022-03-18 12:17:42 +0100,short,2,20,2022-03-18 12:13:09 +0100,2022-03-18 12:17:42 +0100,false
3760,2022-03-18 12:18:19 +0100,2022-03-18 12:18:23 +0100,long,2,20,2022-03-18 12:18:19 +0100,2022-03-18 12:18:24 +0100,false
3761,2022-03-18 12:20:44 +0100,2022-03-18 12:25:29 +0100,short,4,21,2022-03-18 12:20:44 +0100,2022-03-18 12:25:29 +0100,false
3762,2022-03-18 13:11:34 +0100,2022-03-18 13:20:40 +0100,short,4,21,2022-03-18 13:11:35 +0100,2022-03-18 13:20:41 +0100,false
3763,2022-03-18 13:23:04 +0100,2022-03-18 13:23:17 +0100,short,3,9,2022-03-18 13:23:05 +0100,2022-03-18 13:23:17 +0100,false
3764,2022-03-18 13:23:47 +0100,2022-03-18 14:01:45 +0100,long,3,9,2022-03-18 13:23:47 +0100,2022-03-18 14:01:45 +0100,false
3765,2022-03-18 13:30:57 +0100,2022-03-18 13:37:32 +0100,short,5,16,2022-03-18 13:30:57 +0100,2022-03-18 13:37:32 +0100,false
3766,2022-03-18 13:37:34 +0100,2022-03-18 13:37:46 +0100,long,5,16,2022-03-18 13:37:34 +0100,2022-03-18 13:37:46 +0100,false
3767,2022-03-18 13:37:47 +0100,2022-03-18 13:39:53 +0100,short,5,16,2022-03-18 13:37:47 +0100,2022-03-18 13:39:54 +0100,false
3768,2022-03-18 13:49:54 +0100,2022-03-18 13:54:09 +0100,short,2,20,2022-03-18 13:49:54 +0100,2022-03-18 13:54:09 +0100,false
3769,2022-03-18 13:58:38 +0100,2022-03-18 14:18:24 +0100,long,4,21,2022-03-18 13:58:38 +0100,2022-03-18 14:18:24 +0100,false
3770,2022-03-18 14:30:59 +0100,2022-03-18 14:50:53 +0100,long,5,18,2022-03-18 14:30:59 +0100,2022-03-18 14:50:53 +0100,false
3771,2022-03-18 14:58:26 +0100,2022-03-18 15:24:21 +0100,long,5,16,2022-03-18 14:58:26 +0100,2022-03-18 15:24:21 +0100,false
3772,2022-03-18 15:04:31 +0100,2022-03-18 15:11:35 +0100,short,3,22,2022-03-18 15:04:33 +0100,2022-03-18 15:11:35 +0100,false
3773,2022-03-18 15:33:02 +0100,2022-03-18 15:33:07 +0100,short,5,16,2022-03-18 15:33:03 +0100,2022-03-18 15:33:07 +0100,false
3774,2022-03-18 15:37:35 +0100,2022-03-18 15:43:05 +0100,short,4,21,2022-03-18 15:37:35 +0100,2022-03-18 15:43:05 +0100,false
3775,2022-03-18 15:43:25 +0100,2022-03-18 15:43:34 +0100,short,3,9,2022-03-18 15:43:25 +0100,2022-03-18 15:43:34 +0100,false
3776,2022-03-18 16:35:10 +0100,2022-03-18 16:44:29 +0100,short,4,21,2022-03-18 16:35:11 +0100,2022-03-18 16:44:29 +0100,false
3777,2022-03-18 18:13:37 +0100,2022-03-18 18:17:16 +0100,short,4,23,2022-03-18 18:13:38 +0100,2022-03-18 18:17:16 +0100,false
3778,2022-03-18 18:14:54 +0100,2022-03-18 18:24:47 +0100,long,3,22,2022-03-18 18:14:54 +0100,2022-03-18 18:24:47 +0100,false
3779,2022-03-18 19:01:57 +0100,2022-03-18 19:04:34 +0100,short,2,20,2022-03-18 19:01:57 +0100,2022-03-18 19:04:34 +0100,false
3780,2022-03-18 19:13:05 +0100,2022-03-18 19:16:06 +0100,short,5,18,2022-03-18 19:13:05 +0100,2022-03-18 19:16:06 +0100,false
3781,2022-03-19 09:26:37 +0100,2022-03-19 09:26:44 +0100,short,3,9,2022-03-19 09:26:37 +0100,2022-03-19 09:26:44 +0100,false
3782,2022-03-19 10:06:07 +0100,2022-03-19 10:15:54 +0100,short,4,20,2022-03-19 10:06:07 +0100,2022-03-19 10:15:54 +0100,false
3783,2022-03-19 10:29:01 +0100,2022-03-19 10:29:10 +0100,short,3,9,2022-03-19 10:29:01 +0100,2022-03-19 10:29:10 +0100,false
3784,2022-03-19 11:14:36 +0100,2022-03-19 11:23:18 +0100,short,4,20,2022-03-19 11:14:36 +0100,2022-03-19 11:23:18 +0100,false
3785,2022-03-19 11:34:40 +0100,2022-03-19 11:34:46 +0100,short,3,12,2022-03-19 11:34:40 +0100,2022-03-19 11:34:46 +0100,false
3786,2022-03-19 11:46:31 +0100,2022-03-19 11:52:29 +0100,short,5,16,2022-03-19 11:46:31 +0100,2022-03-19 11:52:29 +0100,false
3787,2022-03-19 13:07:59 +0100,2022-03-19 13:14:31 +0100,short,4,21,2022-03-19 13:08:01 +0100,2022-03-19 13:14:33 +0100,false
3788,2022-03-19 13:08:30 +0100,2022-03-19 13:08:36 +0100,short,2,20,2022-03-19 13:08:31 +0100,2022-03-19 13:08:36 +0100,false
3789,2022-03-19 13:09:00 +0100,2022-03-19 13:29:32 +0100,short,5,18,2022-03-19 13:09:00 +0100,2022-03-19 13:29:32 +0100,false
3790,2022-03-19 13:44:02 +0100,2022-03-19 14:17:42 +0100,long,3,9,2022-03-19 13:44:02 +0100,2022-03-19 14:17:42 +0100,false
3791,2022-03-19 14:04:40 +0100,2022-03-19 14:29:12 +0100,long,5,16,2022-03-19 14:04:40 +0100,2022-03-19 14:29:13 +0100,false
3792,2022-03-19 14:25:27 +0100,2022-03-19 14:41:50 +0100,long,4,21,2022-03-19 14:25:30 +0100,2022-03-19 14:41:53 +0100,false
3793,2022-03-19 15:29:04 +0100,2022-03-19 15:39:24 +0100,short,4,21,2022-03-19 15:29:07 +0100,2022-03-19 15:39:24 +0100,false
3794,2022-03-19 15:31:34 +0100,2022-03-19 15:31:51 +0100,short,5,16,2022-03-19 15:31:34 +0100,2022-03-19 15:31:51 +0100,false
3795,2022-03-19 15:34:12 +0100,2022-03-19 15:34:22 +0100,short,3,9,2022-03-19 15:34:13 +0100,2022-03-19 15:34:22 +0100,false
3796,2022-03-19 16:43:24 +0100,2022-03-19 16:52:46 +0100,short,4,21,2022-03-19 16:43:24 +0100,2022-03-19 16:52:46 +0100,false
3797,2022-03-19 17:39:15 +0100,2022-03-19 17:51:23 +0100,long,4,21,2022-03-19 17:39:15 +0100,2022-03-19 17:51:24 +0100,false
3798,2022-03-19 18:53:07 +0100,2022-03-19 19:02:27 +0100,short,4,21,2022-03-19 18:53:07 +0100,2022-03-19 19:02:27 +0100,false
3799,2022-03-21 09:00:41 +0100,2022-03-21 09:26:24 +0100,long,5,18,2022-03-21 09:00:41 +0100,2022-03-21 09:26:24 +0100,false
3800,2022-03-21 10:28:45 +0100,2022-03-21 10:45:50 +0100,long,4,20,2022-03-21 10:28:45 +0100,2022-03-21 10:45:50 +0100,false
3801,2022-03-21 10:33:37 +0100,2022-03-21 10:38:27 +0100,short,2,24,2022-03-21 10:33:37 +0100,2022-03-21 10:38:27 +0100,false
3802,2022-03-21 11:27:30 +0100,2022-03-21 11:30:34 +0100,short,2,24,2022-03-21 11:27:30 +0100,2022-03-21 11:30:34 +0100,false
3803,2022-03-21 12:52:20 +0100,2022-03-21 12:56:12 +0100,short,5,18,2022-03-21 12:52:21 +0100,2022-03-21 12:56:12 +0100,false
3804,2022-03-21 13:51:20 +0100,2022-03-21 13:58:24 +0100,short,4,20,2022-03-21 13:51:20 +0100,2022-03-21 13:58:24 +0100,false
3805,2022-03-21 14:01:00 +0100,2022-03-21 14:01:11 +0100,short,3,12,2022-03-21 14:01:01 +0100,2022-03-21 14:01:11 +0100,false
3806,2022-03-21 15:08:09 +0100,2022-03-21 15:24:40 +0100,long,4,20,2022-03-21 15:08:09 +0100,2022-03-21 15:24:40 +0100,false
3807,2022-03-21 15:17:29 +0100,2022-03-21 15:21:09 +0100,short,2,8,2022-03-21 15:17:29 +0100,2022-03-21 15:21:09 +0100,false
3808,2022-03-21 15:27:19 +0100,2022-03-21 15:29:37 +0100,short,3,22,2022-03-21 15:27:19 +0100,2022-03-21 15:29:37 +0100,false
3809,2022-03-21 16:26:02 +0100,2022-03-21 16:35:58 +0100,short,4,20,2022-03-21 16:26:02 +0100,2022-03-21 16:35:58 +0100,false
3810,2022-03-21 16:30:38 +0100,2022-03-21 16:34:48 +0100,short,5,18,2022-03-21 16:30:38 +0100,2022-03-21 16:34:48 +0100,false
3811,2022-03-21 17:34:12 +0100,2022-03-21 17:39:23 +0100,short,4,23,2022-03-21 17:34:13 +0100,2022-03-21 17:39:24 +0100,false
3812,2022-03-21 18:14:51 +0100,2022-03-21 18:25:20 +0100,long,3,22,2022-03-21 18:14:51 +0100,2022-03-21 18:25:20 +0100,false
3813,2022-03-22 09:56:35 +0100,2022-03-22 10:02:12 +0100,short,4,21,2022-03-22 09:56:35 +0100,2022-03-22 10:02:12 +0100,false
3814,2022-03-22 10:51:08 +0100,2022-03-22 11:09:00 +0100,long,4,21,2022-03-22 10:51:08 +0100,2022-03-22 11:09:00 +0100,false
3815,2022-03-22 10:59:06 +0100,2022-03-22 11:08:53 +0100,short,2,24,2022-03-22 10:59:07 +0100,2022-03-22 11:08:53 +0100,false
3816,2022-03-22 11:55:13 +0100,2022-03-22 12:01:20 +0100,short,4,21,2022-03-22 11:55:13 +0100,2022-03-22 12:01:21 +0100,false
3817,2022-03-22 12:44:55 +0100,2022-03-22 12:55:20 +0100,short,4,21,2022-03-22 12:44:55 +0100,2022-03-22 12:55:20 +0100,false
3818,2022-03-22 13:02:36 +0100,2022-03-22 13:34:47 +0100,long,5,18,2022-03-22 13:02:36 +0100,2022-03-22 13:34:47 +0100,false
3819,2022-03-22 13:45:10 +0100,2022-03-22 13:45:17 +0100,short,5,16,2022-03-22 13:45:10 +0100,2022-03-22 13:45:17 +0100,false
3820,2022-03-22 13:45:24 +0100,2022-03-22 14:17:51 +0100,long,5,16,2022-03-22 13:45:24 +0100,2022-03-22 14:17:51 +0100,false
3821,2022-03-22 15:22:16 +0100,2022-03-22 15:34:42 +0100,short,5,18,2022-03-22 15:22:16 +0100,2022-03-22 15:34:42 +0100,false
3822,2022-03-22 16:08:56 +0100,2022-03-22 16:09:08 +0100,short,4,8,2022-03-22 16:08:56 +0100,2022-03-22 16:09:08 +0100,false
3823,2022-03-22 17:46:18 +0100,2022-03-22 17:49:46 +0100,short,5,18,2022-03-22 17:46:18 +0100,2022-03-22 17:49:46 +0100,false
3824,2022-03-22 17:51:08 +0100,2022-03-22 18:08:36 +0100,long,4,20,2022-03-22 17:51:08 +0100,2022-03-22 18:08:36 +0100,false
3825,2022-03-23 08:54:34 +0100,2022-03-23 08:55:13 +0100,long,3,25,2022-03-23 08:54:34 +0100,2022-03-23 08:55:13 +0100,false
3826,2022-03-23 09:38:02 +0100,2022-03-23 09:47:23 +0100,short,5,8,2022-03-23 09:38:02 +0100,2022-03-23 09:47:23 +0100,false
